,GTO_per_unit_vol,segment,sub_segment,Product_Set,Brand,Sub_Brand,Pack_Type,Tax,province,Discount_Total,Premium,Tier 1,Tier 2,RETURNABLE
4837,265.56962025316454,Drink Led,Bar,RETURNABLE_BOTTLE_LEFFE_LEFFE,LEFFE,LEFFE,BOTTLE,4.03,Hainaut,7.59,0,0,1,1
4838,389.11392405063293,Drink Led,Bar,RETURNABLE_BOTTLE_LEFFE_LEFFE BLONDE,LEFFE,LEFFE BLONDE,BOTTLE,15.9,Hainaut,33.72,0,0,1,1
4839,389.11392405063293,Drink Led,Bar,RETURNABLE_BOTTLE_LEFFE_LEFFE BRUNE,LEFFE,LEFFE BRUNE,BOTTLE,7.95,Hainaut,16.86,0,0,1,1
4840,488.10126582278485,Drink Led,Bar,RETURNABLE_BOTTLE_LEFFE_LEFFE ROYALE CASCADE IPA,LEFFE,LEFFE ROYALE CASCADE IPA,BOTTLE,2.65,Hainaut,7.18,0,0,1,1
4841,388.10126582278474,Drink Led,Bar,RETURNABLE_BOTTLE_LEFFE_LEFFE RUBY,LEFFE,LEFFE RUBY,BOTTLE,25.63,Hainaut,62.36,0,0,1,1
4842,380.0,Drink Led,Bar,RETURNABLE_BOTTLE_LEFFE_LEFFE SANS ALCOOL/ALCOHOLVRIJ,LEFFE,LEFFE SANS ALCOOL/ALCOHOLVRIJ,BOTTLE,0.41,Hainaut,5.92,0,0,1,1
4843,350.27777777777777,Drink Led,Bar,RETURNABLE_BOTTLE_PURE BLONDE_PURE BLONDE REGULAR,PURE BLONDE,PURE BLONDE REGULAR,BOTTLE,2.41,Hainaut,8.09,0,0,1,1
4844,417.2151898734177,Drink Led,Bar,RETURNABLE_BOTTLE_TRIPEL KARMELIET_TRIPEL KARMELIET,TRIPEL KARMELIET,TRIPEL KARMELIET,BOTTLE,9.85,Hainaut,12.57,0,0,1,1
4845,362.8333333333333,Drink Led,Bar,RETURNABLE_BOTTLE_VIEUX TEMPS_VIEUX TEMPS REGULAR,VIEUX TEMPS,VIEUX TEMPS REGULAR,BOTTLE,2.56,Hainaut,8.2,0,0,1,1
4846,366.34999999999997,Drink Led,Bar,RETURNABLE_KEG_HOEGAARDEN_HOEGAARDEN ROSEE,HOEGAARDEN,HOEGAARDEN ROSEE,KEG,4.01,Hainaut,8.31,0,0,1,1
4847,364.80000000000007,Drink Led,Bar,RETURNABLE_KEG_SCOTCH CTS_SCOTCH CTS,SCOTCH CTS,SCOTCH CTS,KEG,89.77,Hainaut,103.83,0,0,1,1
4848,261.34,Drink Led,Bar,RETURNABLE_KEG_STELLA ARTOIS_STELLA ARTOIS REGULAR,STELLA ARTOIS,STELLA ARTOIS REGULAR,KEG,589.27,Hainaut,683.37,0,0,1,1
4858,314.94509516837485,Food Led,Quick Dining,"OW_CAN_JUPILER_JUPILER 0,0",JUPILER,"JUPILER 0,0",CAN,74.37,Brussels Capital Region,652.48,0,0,0,0
4859,336.33360583764795,Food Led,Quick Dining,OW_CAN_JUPILER_JUPILER PILS,JUPILER,JUPILER PILS,CAN,1117.23,Brussels Capital Region,4667.1,0,0,0,0
4860,315.19747235387047,Food Led,Quick Dining,"OW_CAN_JUPILER_JUPILER 0,0",JUPILER,"JUPILER 0,0",CAN,8.63,Walloon Brabant,75.67,0,0,1,0
4861,309.5113686051596,Food Led,Quick Dining,OW_CAN_JUPILER_JUPILER PILS,JUPILER,JUPILER PILS,CAN,617.68,Walloon Brabant,2101.85,0,0,1,0
4864,314.8989898989899,Food Led,Quick Dining,"OW_CAN_JUPILER_JUPILER 0,0",JUPILER,"JUPILER 0,0",CAN,5.39,Brussels Capital Region,47.28,0,0,0,0
4865,310.2087542087542,Food Led,Quick Dining,OW_CAN_JUPILER_JUPILER PILS,JUPILER,JUPILER PILS,CAN,601.52,Brussels Capital Region,2059.8,0,0,0,0
4866,295.8826758685594,Food Led,Quick Dining,OW_CAN_JUPILER_JUPILER PILS,JUPILER,JUPILER PILS,CAN,429.66,Brussels Capital Region,1295.57,0,0,0,0
4884,447.63740771123867,Entertainment Led,Recreational,OW_BOTTLE_CORONA_CORONA EXTRA,CORONA,CORONA EXTRA,BOTTLE,44.37,East Flanders,73.34,1,0,1,0
4885,428.5894843276036,Entertainment Led,Recreational,OW_BOTTLE_CUBANISTO_CUBANISTO RUM,CUBANISTO,CUBANISTO RUM,BOTTLE,75.03,East Flanders,110.5,1,0,1,0
4886,411.796875,Entertainment Led,Recreational,OW_BOTTLE_GOOSE ISLAND_GOOSE ISLAND IPA,GOOSE ISLAND,GOOSE ISLAND IPA,BOTTLE,26.8,East Flanders,21.32,1,0,1,0
4887,565.1111111111111,Entertainment Led,Recreational,OW_BOTTLE_LEFFE_LEFFE RITUEL 9?,LEFFE,LEFFE RITUEL 9?,BOTTLE,4.48,East Flanders,6.96,1,0,1,0
4888,262.0,Entertainment Led,Recreational,OW_BULK_STELLA ARTOIS_STELLA ARTOIS REGULAR,STELLA ARTOIS,STELLA ARTOIS REGULAR,BULK,2963.68,East Flanders,8796.8,1,0,1,0
4889,453.33333333333337,Entertainment Led,Recreational,RETURNABLE_BOTTLE_BELLE VUE_BELLE VUE EXTRA KRIEK,BELLE VUE,BELLE VUE EXTRA KRIEK,BOTTLE,21.39,East Flanders,103.33,1,0,1,1
4890,342.6666666666667,Entertainment Led,Recreational,RETURNABLE_BOTTLE_HOEGAARDEN_HOEGAARDEN BEATRIX,HOEGAARDEN,HOEGAARDEN BEATRIX,BOTTLE,6.24,East Flanders,34.16,1,0,1,1
4891,349.6666666666667,Entertainment Led,Recreational,RETURNABLE_BOTTLE_HOEGAARDEN_HOEGAARDEN ROSEE,HOEGAARDEN,HOEGAARDEN ROSEE,BOTTLE,2.58,East Flanders,13.83,1,0,1,1
4892,342.6666666666667,Entertainment Led,Recreational,RETURNABLE_BOTTLE_HOEGAARDEN_HOEGAARDEN YELLOW,HOEGAARDEN,HOEGAARDEN YELLOW,BOTTLE,6.24,East Flanders,34.41,1,0,1,1
4893,346.99999999999994,Entertainment Led,Recreational,"RETURNABLE_BOTTLE_JUPILER_JUPILER 0,0",JUPILER,"JUPILER 0,0",BOTTLE,16.74,East Flanders,314.71,1,0,1,1
4894,291.0,Entertainment Led,Recreational,RETURNABLE_BOTTLE_JUPILER_JUPILER BLUE,JUPILER,JUPILER BLUE,BOTTLE,6.25,East Flanders,32.03,1,0,1,1
4895,775.7728706624605,Entertainment Led,Recreational,RETURNABLE_BOTTLE_LEFFE_FLAVOURED ALCOHOLIC,LEFFE,FLAVOURED ALCOHOLIC,BOTTLE,42.44,East Flanders,104.16,1,0,1,1
4896,388.3137485311398,Entertainment Led,Recreational,RETURNABLE_BOTTLE_LEFFE_LEFFE BRUNE,LEFFE,LEFFE BRUNE,BOTTLE,114.02,East Flanders,356.06,1,0,1,1
4897,451.77215189873414,Entertainment Led,Recreational,RETURNABLE_BOTTLE_LEFFE_LEFFE RADIEUSE,LEFFE,LEFFE RADIEUSE,BOTTLE,2.97,East Flanders,9.16,1,0,1,1
4898,451.77215189873414,Entertainment Led,Recreational,RETURNABLE_BOTTLE_LEFFE_LEFFE RITUEL 9?,LEFFE,LEFFE RITUEL 9?,BOTTLE,16.4,East Flanders,46.27,1,0,1,1
4899,488.10126582278485,Entertainment Led,Recreational,RETURNABLE_BOTTLE_LEFFE_LEFFE ROYALE,LEFFE,LEFFE ROYALE,BOTTLE,2.65,East Flanders,10.12,1,0,1,1
4900,488.10126582278485,Entertainment Led,Recreational,RETURNABLE_BOTTLE_LEFFE_LEFFE ROYALE CASCADE IPA,LEFFE,LEFFE ROYALE CASCADE IPA,BOTTLE,5.3,East Flanders,20.36,1,0,1,1
4901,387.7740303541315,Entertainment Led,Recreational,RETURNABLE_BOTTLE_LEFFE_LEFFE RUBY,LEFFE,LEFFE RUBY,BOTTLE,34.97,East Flanders,116.96,1,0,1,1
4902,324.97970230040596,Entertainment Led,Recreational,RETURNABLE_BOTTLE_LEFFE_LEFFE SANS ALCOOL/ALCOHOLVRIJ,LEFFE,LEFFE SANS ALCOOL/ALCOHOLVRIJ,BOTTLE,11.47,East Flanders,182.38,1,0,1,1
4903,451.7721518987342,Entertainment Led,Recreational,RETURNABLE_BOTTLE_LEFFE_LEFFE TRIPLE,LEFFE,LEFFE TRIPLE,BOTTLE,17.82,East Flanders,58.92,1,0,1,1
4904,350.3333333333333,Entertainment Led,Recreational,RETURNABLE_BOTTLE_PURE BLONDE_PURE BLONDE REGULAR,PURE BLONDE,PURE BLONDE REGULAR,BOTTLE,5.62,East Flanders,42.44,1,0,1,1
4905,408.3,Entertainment Led,Recreational,RETURNABLE_KEG_BELLE VUE_BELLE VUE EXTRA KRIEK,BELLE VUE,BELLE VUE EXTRA KRIEK,KEG,168.35,East Flanders,753.16,1,0,1,1
4906,366.35,Entertainment Led,Recreational,RETURNABLE_KEG_HOEGAARDEN_HOEGAARDEN ROSEE,HOEGAARDEN,HOEGAARDEN ROSEE,KEG,84.2,East Flanders,349.08,1,0,1,1
4907,308.25000000000006,Entertainment Led,Recreational,RETURNABLE_KEG_HOEGAARDEN_HOEGAARDEN WHITE,HOEGAARDEN,HOEGAARDEN WHITE,KEG,197.21,East Flanders,765.88,1,0,1,1
4908,386.79999999999995,Entertainment Led,Recreational,RETURNABLE_KEG_LEFFE_LEFFE BLONDE,LEFFE,LEFFE BLONDE,KEG,333.54,East Flanders,1095.25,1,0,1,1
4909,261.34,Entertainment Led,Recreational,RETURNABLE_KEG_STELLA ARTOIS_STELLA ARTOIS REGULAR,STELLA ARTOIS,STELLA ARTOIS REGULAR,KEG,96.21,East Flanders,249.15,1,0,1,1
4910,364.8388059701493,Entertainment Led,Recreational,RETURNABLE_KEG_TRIPEL KARMELIET_TRIPEL KARMELIET,TRIPEL KARMELIET,TRIPEL KARMELIET,KEG,241.62,East Flanders,461.91,1,0,1,1
4933,347.00000000000006,Drink Led,Bar,"RETURNABLE_BOTTLE_JUPILER_JUPILER 0,0",JUPILER,"JUPILER 0,0",BOTTLE,8.68,East Flanders,204.92,0,0,1,1
4934,290.99999999999994,Drink Led,Bar,RETURNABLE_BOTTLE_JUPILER_JUPILER BLUE,JUPILER,JUPILER BLUE,BOTTLE,9.4,East Flanders,54.65,0,0,1,1
4935,294.1666666666667,Drink Led,Bar,RETURNABLE_BOTTLE_JUPILER_JUPILER PILS,JUPILER,JUPILER PILS,BOTTLE,28.98,East Flanders,101.37,0,0,1,1
4936,389.11392405063293,Drink Led,Bar,RETURNABLE_BOTTLE_LEFFE_LEFFE BLONDE,LEFFE,LEFFE BLONDE,BOTTLE,50.35,East Flanders,138.7,0,0,1,1
4937,389.1139240506329,Drink Led,Bar,RETURNABLE_BOTTLE_LEFFE_LEFFE BRUNE,LEFFE,LEFFE BRUNE,BOTTLE,21.2,East Flanders,58.4,0,0,1,1
4938,350.7692307692307,Drink Led,Bar,RETURNABLE_BOTTLE_LEFFE_LEFFE SANS ALCOOL/ALCOHOLVRIJ,LEFFE,LEFFE SANS ALCOOL/ALCOHOLVRIJ,BOTTLE,5.31,East Flanders,92.4,0,0,1,1
4939,350.3333333333333,Drink Led,Bar,RETURNABLE_BOTTLE_PURE BLONDE_PURE BLONDE REGULAR,PURE BLONDE,PURE BLONDE REGULAR,BOTTLE,12.81,East Flanders,119.68,0,0,1,1
4940,416.33684210526314,Drink Led,Bar,RETURNABLE_BOTTLE_TRIPEL KARMELIET_TRIPEL KARMELIET,TRIPEL KARMELIET,TRIPEL KARMELIET,BOTTLE,19.71,East Flanders,34.66,0,0,1,1
4941,283.3333333333333,Drink Led,Bar,RETURNABLE_KEG_HOEGAARDEN_HOEGAARDEN WHITE,HOEGAARDEN,HOEGAARDEN WHITE,KEG,699.94,East Flanders,1131.92,0,0,1,1
4942,254.28000000000003,Drink Led,Bar,RETURNABLE_KEG_JUPILER_JUPILER PILS,JUPILER,JUPILER PILS,KEG,240.52,East Flanders,345.34,0,0,1,1
4943,291.84,Drink Led,Bar,RETURNABLE_KEG_SCOTCH CTS_SCOTCH CTS,SCOTCH CTS,SCOTCH CTS,KEG,32.06,East Flanders,39.93,0,0,1,1
4944,261.34,Drink Led,Bar,RETURNABLE_KEG_STELLA ARTOIS_STELLA ARTOIS REGULAR,STELLA ARTOIS,STELLA ARTOIS REGULAR,KEG,1419.05,East Flanders,2064.35,0,0,1,1
4945,473.7777777777778,Entertainment Led,Sports Venue,OW_BOTTLE_LEFFE_LEFFE BLONDE,LEFFE,LEFFE BLONDE,BOTTLE,1.88,East Flanders,3.89,0,0,1,0
4946,330.0,Entertainment Led,Sports Venue,"RETURNABLE_BOTTLE_HOEGAARDEN_HOEG RADLER LEMON 0,0",HOEGAARDEN,"HOEG RADLER LEMON 0,0",BOTTLE,0.31,East Flanders,6.1,0,0,1,1
4947,302.8333333333333,Entertainment Led,Sports Venue,RETURNABLE_BOTTLE_HOEGAARDEN_HOEGAARDEN WHITE,HOEGAARDEN,HOEGAARDEN WHITE,BOTTLE,13.72,East Flanders,43.79,0,0,1,1
4948,342.6666666666667,Entertainment Led,Sports Venue,RETURNABLE_BOTTLE_HOEGAARDEN_HOEGAARDEN YELLOW,HOEGAARDEN,HOEGAARDEN YELLOW,BOTTLE,10.42,East Flanders,56.06,0,0,1,1
4949,346.99999999999994,Entertainment Led,Sports Venue,"RETURNABLE_BOTTLE_JUPILER_JUPILER 0,0",JUPILER,"JUPILER 0,0",BOTTLE,2.79,East Flanders,54.06,0,0,1,1
4950,294.1666666666667,Entertainment Led,Sports Venue,RETURNABLE_BOTTLE_JUPILER_JUPILER PILS,JUPILER,JUPILER PILS,BOTTLE,953.34,East Flanders,2552.47,0,0,1,1
4951,389.1139240506329,Entertainment Led,Sports Venue,RETURNABLE_BOTTLE_LEFFE_LEFFE BLONDE,LEFFE,LEFFE BLONDE,BOTTLE,10.6,East Flanders,32.56,0,0,1,1
4952,389.1139240506329,Entertainment Led,Sports Venue,RETURNABLE_BOTTLE_LEFFE_LEFFE BRUNE,LEFFE,LEFFE BRUNE,BOTTLE,13.25,East Flanders,40.14,0,0,1,1
4953,350.3333333333333,Entertainment Led,Sports Venue,RETURNABLE_BOTTLE_PURE BLONDE_PURE BLONDE REGULAR,PURE BLONDE,PURE BLONDE REGULAR,BOTTLE,8.84,East Flanders,48.36,0,0,1,1
4954,416.7996108949416,Entertainment Led,Sports Venue,RETURNABLE_BOTTLE_TRIPEL KARMELIET_TRIPEL KARMELIET,TRIPEL KARMELIET,TRIPEL KARMELIET,BOTTLE,42.67,East Flanders,106.84,0,0,1,1
4955,248.54999999999998,Entertainment Led,Sports Venue,RETURNABLE_KEG_JUPILER_JUPILER BLUE,JUPILER,JUPILER BLUE,KEG,3.21,East Flanders,16.75,0,0,1,1
4956,233.44406779661017,Entertainment Led,Sports Venue,RETURNABLE_KEG_JUPILER_JUPILER PILS,JUPILER,JUPILER PILS,KEG,709.6,East Flanders,1935.26,0,0,1,1
4957,314.97129735935704,Food Led,Quick Dining,"OW_CAN_JUPILER_JUPILER 0,0",JUPILER,"JUPILER 0,0",CAN,11.86,Flemish Brabant,104.03,0,0,1,0
4958,335.65319037446085,Food Led,Quick Dining,OW_CAN_JUPILER_JUPILER PILS,JUPILER,JUPILER PILS,CAN,838.56,Flemish Brabant,3435.44,0,0,1,0
4959,315.6962025316456,Food Led,Quick Dining,"OW_CAN_JUPILER_JUPILER 0,0",JUPILER,"JUPILER 0,0",CAN,2.15,Brussels Capital Region,18.91,0,0,0,0
4960,337.1288756070228,Food Led,Quick Dining,OW_CAN_JUPILER_JUPILER PILS,JUPILER,JUPILER PILS,CAN,451.15,Brussels Capital Region,1911.29,0,0,0,0
4963,302.8333333333333,Drink Led,Bar,RETURNABLE_BOTTLE_HOEGAARDEN_HOEGAARDEN WHITE,HOEGAARDEN,HOEGAARDEN WHITE,BOTTLE,18.24,East Flanders,43.92,0,0,1,1
4964,347.0,Drink Led,Bar,"RETURNABLE_BOTTLE_JUPILER_JUPILER 0,0",JUPILER,"JUPILER 0,0",BOTTLE,0.62,East Flanders,4.1,0,0,1,1
4965,294.15686274509807,Drink Led,Bar,RETURNABLE_BOTTLE_JUPILER_JUPILER PILS,JUPILER,JUPILER PILS,BOTTLE,25.99,East Flanders,22.55,0,0,1,1
4966,389.1139240506329,Drink Led,Bar,RETURNABLE_BOTTLE_LEFFE_LEFFE BRUNE,LEFFE,LEFFE BRUNE,BOTTLE,29.15,East Flanders,61.8,0,0,1,1
4967,385.6118143459916,Drink Led,Bar,RETURNABLE_BOTTLE_LEFFE_LEFFE SANS ALCOOL/ALCOHOLVRIJ,LEFFE,LEFFE SANS ALCOOL/ALCOHOLVRIJ,BOTTLE,1.23,East Flanders,19.83,0,0,1,1
4968,349.7666666666667,Drink Led,Bar,RETURNABLE_BOTTLE_PURE BLONDE_PURE BLONDE REGULAR,PURE BLONDE,PURE BLONDE REGULAR,BOTTLE,12.01,East Flanders,28.23,0,0,1,1
4969,417.2151898734177,Drink Led,Bar,RETURNABLE_BOTTLE_TRIPEL KARMELIET_TRIPEL KARMELIET,TRIPEL KARMELIET,TRIPEL KARMELIET,BOTTLE,16.41,East Flanders,13.1,0,0,1,1
4970,386.8,Drink Led,Bar,RETURNABLE_KEG_LEFFE_LEFFE BLONDE,LEFFE,LEFFE BLONDE,KEG,64.1,East Flanders,71.0,0,0,1,1
4971,262.14000000000004,Drink Led,Bar,RETURNABLE_KEG_SAFIR_SAFIR REGULAR,SAFIR,SAFIR REGULAR,KEG,108.24,East Flanders,107.13,0,0,1,1
4972,261.5659090909091,Drink Led,Bar,RETURNABLE_KEG_STELLA ARTOIS_STELLA ARTOIS REGULAR,STELLA ARTOIS,STELLA ARTOIS REGULAR,KEG,423.31,East Flanders,418.03,0,0,1,1
4997,302.8333333333333,Drink Led,Bar,RETURNABLE_BOTTLE_HOEGAARDEN_HOEGAARDEN WHITE,HOEGAARDEN,HOEGAARDEN WHITE,BOTTLE,7.64,East Flanders,18.31,0,0,1,1
4998,347.0,Drink Led,Bar,"RETURNABLE_BOTTLE_JUPILER_JUPILER 0,0",JUPILER,"JUPILER 0,0",BOTTLE,2.48,East Flanders,32.8,0,0,1,1
4999,388.41155234657043,Drink Led,Bar,RETURNABLE_BOTTLE_LEFFE_LEFFE BRUNE,LEFFE,LEFFE BRUNE,BOTTLE,18.56,East Flanders,37.08,0,0,1,1
5000,316.6666666666667,Drink Led,Bar,RETURNABLE_BOTTLE_LEFFE_LEFFE SANS ALCOOL/ALCOHOLVRIJ,LEFFE,LEFFE SANS ALCOOL/ALCOHOLVRIJ,BOTTLE,2.44,East Flanders,32.57,0,0,1,1
5001,416.8383017163505,Drink Led,Bar,RETURNABLE_BOTTLE_TRIPEL KARMELIET_TRIPEL KARMELIET,TRIPEL KARMELIET,TRIPEL KARMELIET,BOTTLE,45.99,East Flanders,57.4,0,0,1,1
5002,308.25,Drink Led,Bar,RETURNABLE_KEG_HOEGAARDEN_HOEGAARDEN WHITE,HOEGAARDEN,HOEGAARDEN WHITE,KEG,19.24,East Flanders,34.12,0,0,1,1
5003,386.79999999999995,Drink Led,Bar,RETURNABLE_KEG_LEFFE_LEFFE BLONDE,LEFFE,LEFFE BLONDE,KEG,134.66,East Flanders,223.44,0,0,1,1
5004,261.34000000000003,Drink Led,Bar,RETURNABLE_KEG_STELLA ARTOIS_STELLA ARTOIS REGULAR,STELLA ARTOIS,STELLA ARTOIS REGULAR,KEG,1274.73,East Flanders,1245.75,0,0,1,1
5005,349.6666666666667,Drink Led,Bar,RETURNABLE_BOTTLE_HOEGAARDEN_HOEGAARDEN ROSEE,HOEGAARDEN,HOEGAARDEN ROSEE,BOTTLE,2.56,East Flanders,8.66,0,0,1,1
5006,302.8333333333333,Drink Led,Bar,RETURNABLE_BOTTLE_HOEGAARDEN_HOEGAARDEN WHITE,HOEGAARDEN,HOEGAARDEN WHITE,BOTTLE,47.38,East Flanders,118.15,0,0,1,1
5007,347.0,Drink Led,Bar,"RETURNABLE_BOTTLE_JUPILER_JUPILER 0,0",JUPILER,"JUPILER 0,0",BOTTLE,1.24,East Flanders,13.54,0,0,1,1
5008,291.0,Drink Led,Bar,RETURNABLE_BOTTLE_JUPILER_JUPILER BLUE,JUPILER,JUPILER BLUE,BOTTLE,2.08,East Flanders,7.88,0,0,1,1
5009,294.16666666666663,Drink Led,Bar,RETURNABLE_BOTTLE_JUPILER_JUPILER PILS,JUPILER,JUPILER PILS,BOTTLE,117.63,East Flanders,241.2,0,0,1,1
5010,417.2151898734177,Drink Led,Bar,RETURNABLE_BOTTLE_TRIPEL KARMELIET_TRIPEL KARMELIET,TRIPEL KARMELIET,TRIPEL KARMELIET,BOTTLE,6.56,East Flanders,10.49,0,0,1,1
5011,254.28,Drink Led,Bar,RETURNABLE_KEG_JUPILER_JUPILER PILS,JUPILER,JUPILER PILS,KEG,252.54,East Flanders,0.0,0,0,1,1
5027,303.1666666666667,Food Led,Hybrid,RETURNABLE_BOTTLE_BELLE VUE_BELLE VUE GUEUZE,BELLE VUE,BELLE VUE GUEUZE,BOTTLE,3.04,Antwerp,0.0,0,0,1,1
5028,231.16666666666669,Food Led,Hybrid,RETURNABLE_BOTTLE_HOEGAARDEN_HOEGAARDEN WHITE,HOEGAARDEN,HOEGAARDEN WHITE,BOTTLE,4.56,Antwerp,0.0,0,0,1,1
5029,231.0,Food Led,Hybrid,"RETURNABLE_BOTTLE_JUPILER_JUPILER 0,0",JUPILER,"JUPILER 0,0",BOTTLE,1.86,Antwerp,0.0,0,0,1,1
5030,200.0,Food Led,Hybrid,RETURNABLE_BOTTLE_JUPILER_JUPILER PILS,JUPILER,JUPILER PILS,BOTTLE,53.47,Antwerp,0.0,0,0,1,1
5031,285.56962025316454,Food Led,Hybrid,RETURNABLE_BOTTLE_LEFFE_LEFFE BRUNE,LEFFE,LEFFE BRUNE,BOTTLE,18.55,Antwerp,0.0,0,0,1,1
5032,268.33333333333337,Food Led,Hybrid,RETURNABLE_PERFECTDRAFT_JUPILER_JUPILER PILS,JUPILER,JUPILER PILS,PERFECTDRAFT,206.25,Antwerp,354.02,0,0,1,1
5033,320.6666666666667,Food Led,Hybrid,RETURNABLE_PERFECTDRAFT_LEFFE_LEFFE BLONDE,LEFFE,LEFFE BLONDE,PERFECTDRAFT,60.2,Antwerp,0.0,0,0,1,1
5034,573.3333333333334,Food Led,Restaurant,RETURNABLE_BOTTLE_BASS_BASS PALE ALE,BASS,BASS PALE ALE,BOTTLE,15.26,Hainaut,73.06,0,1,0,1
5035,453.3333333333333,Food Led,Restaurant,RETURNABLE_BOTTLE_BELLE VUE_BELLE VUE EXTRA KRIEK,BELLE VUE,BELLE VUE EXTRA KRIEK,BOTTLE,45.81,Hainaut,175.0,0,1,0,1
5036,413.8333333333333,Food Led,Restaurant,RETURNABLE_BOTTLE_BELLE VUE_BELLE VUE GUEUZE,BELLE VUE,BELLE VUE GUEUZE,BOTTLE,13.72,Hainaut,47.23,0,1,0,1
5037,342.6666666666667,Food Led,Restaurant,RETURNABLE_BOTTLE_HOEGAARDEN_HOEGAARDEN BEATRIX,HOEGAARDEN,HOEGAARDEN BEATRIX,BOTTLE,8.35,Hainaut,34.44,0,1,0,1
5038,424.22712933753945,Food Led,Restaurant,RETURNABLE_BOTTLE_HOEGAARDEN_HOEGAARDEN JULIUS,HOEGAARDEN,HOEGAARDEN JULIUS,BOTTLE,35.64,Hainaut,76.37,0,1,0,1
5039,302.8333333333333,Food Led,Restaurant,RETURNABLE_BOTTLE_HOEGAARDEN_HOEGAARDEN WHITE,HOEGAARDEN,HOEGAARDEN WHITE,BOTTLE,19.82,Hainaut,48.84,0,1,0,1
5040,342.6666666666667,Food Led,Restaurant,RETURNABLE_BOTTLE_HOEGAARDEN_HOEGAARDEN YELLOW,HOEGAARDEN,HOEGAARDEN YELLOW,BOTTLE,33.43,Hainaut,138.89,0,1,0,1
5041,347.0,Food Led,Restaurant,"RETURNABLE_BOTTLE_JUPILER_JUPILER 0,0",JUPILER,"JUPILER 0,0",BOTTLE,4.65,Hainaut,65.18,0,1,0,1
5042,377.3417721518988,Food Led,Restaurant,RETURNABLE_BOTTLE_KWAK_KWAK,KWAK,KWAK,BOTTLE,19.68,Hainaut,26.57,0,1,0,1
5043,339.4006309148265,Food Led,Restaurant,RETURNABLE_BOTTLE_LEFFE_FLAVOURED ALCOHOLIC,LEFFE,FLAVOURED ALCOHOLIC,BOTTLE,21.22,Hainaut,37.08,0,1,0,1
5044,384.9367088607595,Food Led,Restaurant,RETURNABLE_BOTTLE_LEFFE_LEFF NECT,LEFFE,LEFF NECT,BOTTLE,10.6,Hainaut,25.31,0,1,0,1
5045,265.56962025316454,Food Led,Restaurant,RETURNABLE_BOTTLE_LEFFE_LEFFE,LEFFE,LEFFE,BOTTLE,2.01,Hainaut,4.17,0,1,0,1
5046,388.66666666666663,Food Led,Restaurant,RETURNABLE_BOTTLE_LEFFE_LEFFE BRUNE,LEFFE,LEFFE BRUNE,BOTTLE,58.32,Hainaut,134.01,0,1,0,1
5047,387.2842105263158,Food Led,Restaurant,RETURNABLE_BOTTLE_LEFFE_LEFFE RUBY,LEFFE,LEFFE RUBY,BOTTLE,98.0,Hainaut,236.82,0,1,0,1
5048,366.7364746945899,Food Led,Restaurant,RETURNABLE_BOTTLE_LEFFE_LEFFE SANS ALCOOL/ALCOHOLVRIJ,LEFFE,LEFFE SANS ALCOOL/ALCOHOLVRIJ,BOTTLE,11.79,Hainaut,175.88,0,1,0,1
5049,348.48148148148147,Food Led,Restaurant,RETURNABLE_BOTTLE_PURE BLONDE_PURE BLONDE REGULAR,PURE BLONDE,PURE BLONDE REGULAR,BOTTLE,7.21,Hainaut,39.82,0,1,0,1
5050,415.8990536277603,Food Led,Restaurant,RETURNABLE_BOTTLE_TRIPEL KARMELIET_TRIPEL KARMELIET,TRIPEL KARMELIET,TRIPEL KARMELIET,BOTTLE,65.72,Hainaut,122.58,0,1,0,1
5051,362.8333333333333,Food Led,Restaurant,RETURNABLE_BOTTLE_VIEUX TEMPS_VIEUX TEMPS REGULAR,VIEUX TEMPS,VIEUX TEMPS REGULAR,BOTTLE,6.4,Hainaut,22.8,0,1,0,1
5052,408.29999999999995,Food Led,Restaurant,RETURNABLE_KEG_BELLE VUE_BELLE VUE EXTRA KRIEK,BELLE VUE,BELLE VUE EXTRA KRIEK,KEG,19.24,Hainaut,67.63,0,1,0,1
5053,366.34999999999997,Food Led,Restaurant,RETURNABLE_KEG_HOEGAARDEN_HOEGAARDEN ROSEE,HOEGAARDEN,HOEGAARDEN ROSEE,KEG,104.25,Hainaut,390.38,0,1,0,1
5054,258.93333333333334,Food Led,Restaurant,RETURNABLE_KEG_JUPILER_JUPILER PILS,JUPILER,JUPILER PILS,KEG,1327.71,Hainaut,2948.31,0,1,0,1
5055,420.40000000000003,Food Led,Restaurant,RETURNABLE_KEG_LEFFE_LEFFE,LEFFE,LEFFE,KEG,38.49,Hainaut,102.51,0,1,0,1
5056,386.8,Food Led,Restaurant,RETURNABLE_KEG_LEFFE_LEFFE BLONDE,LEFFE,LEFFE BLONDE,KEG,339.96,Hainaut,851.47,0,1,0,1
5057,428.55,Food Led,Restaurant,RETURNABLE_KEG_LEFFE_LEFFE ROYALE CASCADE IPA,LEFFE,LEFFE ROYALE CASCADE IPA,KEG,192.42,Hainaut,540.17,0,1,0,1
5058,356.1280507131537,Food Led,Restaurant,RETURNABLE_KEG_SCOTCH CTS_SCOTCH CTS,SCOTCH CTS,SCOTCH CTS,KEG,4047.11,Hainaut,10252.35,0,1,0,1
